iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
2,0.9610746501032038,1.591718013317902e-07,0.0036244293466405862,3.4938382982864345e-06,0.0,0.0003190587334700448,0.0,0.9610741872100782,0.02333214901940117
2,0.9634175776433359,0.00012445963530933844,0.00021162081499355467,0.0022076636298685084,0.0,0.00027847978425336466,0.0,0.9634161469846316,0.021060524863254493
2,0.9717100238829254,2.6616738023159652e-06,0.0,0.0010726839398675983,0.0,0.0018836523464258337,0.0,0.9717052731926488,0.016949581903225486
2,0.9748376894808117,2.7063796871378543e-07,2.2200645230255832e-07,0.0019170350092624355,0.000344554537032693,0.0001397513918434902,0.0,0.9748376232570032,0.014922308818689167
2,0.9762872979602615,0.0005444277684517702,9.987339832630369e-05,0.0010360782741100777,0.0002740070621339622,0.0,0.0,0.9762912120603956,0.013772321656568387
2,0.98335079742506,0.0005089586730124412,0.00013672777158171742,3.8831341403097546e-05,0.0,1.3580031031688614e-05,0.0,0.9833860216082456,0.009012051506501528
2,0.9844938536712903,0.00015838800434357387,6.663275887949835e-05,0.00043496306211557745,0.0,0.00014511034992364247,0.0,0.9845348968758783,0.008529112986276566
2,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.0,0.9896500840414826,0.00680610207379484
2,0.9959919392276622,0.00011791829400805353,8.675488528209679e-05,6.329551729936794e-05,4.348304267560643e-06,0.0032898866464511453,0.0,0.9960410488967281,0.005197212211835556
2,0.9999623414884259,5.1655902425900065e-05,9.059692915101052e-05,0.0008989119800723033,0.000344554537032693,0.00015690623912228936,0.0,0.9999634549910614,0.0014627593465936783
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999925377587,-2.2283847656012767e-08
3,0.9029352311919765,0.00011419174449836684,0.0008738347713349839,0.0005405153458057306,0.0,0.0,0.0,0.9029397197840066,0.05110452820401745
3,0.9305196477288166,5.2837711545412024e-05,0.0036244293466405862,0.00950548011210715,0.00028794470957377587,0.0002596761055769204,0.0,0.9305191811008782,0.04829269616969212
3,0.9318906591700202,8.86983662718148e-06,8.474210437730878e-05,0.0021357250735964707,0.0,9.931723024581148e-05,0.0,0.9318909958162973,0.036787601801421044
3,0.9416099221702495,0.0005453214805642408,0.0,8.565062118199651e-05,0.00010171883080168652,0.00017553584039022648,0.0,0.9416096659574493,0.030461951546072896
3,0.9559581006259863,0.00011243020053087566,0.0012366288628145282,0.0005312140053613107,0.0,0.006322134421758621,0.0,0.955958778860972,0.029830700635679275
3,0.9570878020349245,6.070848142972805e-08,0.0,0.0001204056545316973,9.785962407392389e-07,0.00012530141145195681,0.0,0.9570875775485688,0.0219067603477745
3,0.9579787358955925,0.00027943730337929434,1.3478972377777834e-05,0.0001886564493818639,0.0,5.11102740663493e-06,0.0,0.9579785131474305,0.02167678580842569
3,0.9609230014112815,0.0,0.0,0.00012047667164001097,0.0,0.00012476595406965627,0.0,0.9609223822874482,0.019949407917784434
3,0.9712221836408895,1.677866432101688e-05,1.3478972377777834e-05,0.0001886564493818639,0.0,0.0015032263965041644,0.0,0.9712178470849215,0.016057991666377447
3,0.9713628537203395,1.5252248159372089e-05,1.19645309223143e-05,0.0001886564493818639,0.0,0.0015023180958034154,0.0,0.971358447954568,0.01598286398717752
3,0.9721519923545874,1.7450972452654444e-05,0.0007464752318287957,0.0002543365510482773,0.0,4.595447143833462e-05,0.0,0.9721470026966066,0.015000664506328754
3,0.9749656708185878,0.0,0.0008242486360944803,0.0004086759278651127,0.0,0.00041476654649934275,0.0,0.9749596059292255,0.014105739929535233
3,0.9766052308914687,0.00027943730337929434,1.3478972377777834e-05,0.0001886564493818639,0.0,0.0015621001235495615,0.0,0.9765988857892111,0.013621478215719574
3,0.9784651473918617,6.849274164902749e-05,1.1517993171000253e-05,0.0002550550983136461,0.0,0.0001520879998639993,0.0,0.9784582433016635,0.01126625228060174
3,0.9815326347962029,0.00013438851589883888,0.0005854341161385604,0.00010821690629698533,0.0,0.00012697753576214799,0.0,0.9815262723981046,0.010149443789366774
3,0.9822687601004717,0.0,7.771825594972325e-05,0.00012047667164001097,0.0,0.00013509133672344475,0.0,0.9822625944775424,0.00920472129712202
3,0.987814697166761,0.00010778027114596069,1.4687280615386332e-05,4.791350953821486e-05,0.0,4.6046874521196215e-05,0.0,0.9878128506589865,0.00630474459461583
3,0.989588779215475,0.0005442240458644325,1.7527937564690635e-05,2.8358468571173726e-06,8.262320693257679e-06,4.3166401151803225e-07,0.0,0.9895889311149673,0.00574072732903641
3,0.991479323783551,6.266882305332233e-05,0.0007470897693476042,4.0729985958810604e-05,0.0,3.861888596222817e-06,0.0,0.9914814845112043,0.0050486176996398235
3,0.991479323783551,1.6190063291507674e-05,0.0006189210328341986,4.0729985958810604e-05,7.692691786208089e-10,0.0001776377421999569,0.0,0.9914814885277417,0.005044650772561443
3,0.9919073870733557,1.6190063291507674e-05,0.0006189210328341986,0.00016586434517767458,7.692691786208089e-10,0.0002622571891206235,0.0,0.9919100114868216,0.005019067980820857
3,0.9968276059767164,0.001075808672127628,0.0003261266748448314,0.0019170350092624355,0.0,1.7002166140872826e-05,0.0,0.9968326163214696,0.0046134819818370865
3,0.9974738088187445,0.00011243020053087566,0.0005409428369379764,0.0005312140053613107,0.0,0.00010729227253771694,0.0,0.9974778981080183,0.002434261628021961
3,0.9977098170128127,0.00011243020053087566,0.0005409428369379764,0.0005252392739957545,0.0,0.00014862975286908473,0.0,0.9977137134605143,0.0023475498445035825
3,0.9987818045496095,0.0,3.640260054268659e-06,2.198449965821587e-07,0.0002601328840756028,0.0,0.0,0.9987841454938935,0.0008701893201603639
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999212387967,-2.2856851180641513e-06
4,0.8710500417747333,1.5506889235621624e-05,0.00011433044730452615,0.0004130694122925697,0.0,3.4858129606423816e-05,0.0,0.870951983809796,0.06704413636139339
4,0.9135211040802866,0.0001131564332849378,0.000939193807168566,0.019496085322380494,1.1483612842766008e-07,0.0016452951860308905,0.0,0.9135219692161096,0.06523623398836831
4,0.9166564297641053,1.174250766566684e-06,0.0008333098734505499,0.009052706669353152,2.599584293605571e-06,0.00010116572370786692,0.0,0.9166575095590952,0.051967680853142184
4,0.9271801787976334,5.2971303984572314e-05,0.0023549714944101127,0.012529611447920898,3.871456663702834e-05,0.00042402542966057943,0.0,0.9271795960100955,0.051588498039196296
4,0.9272731747085545,0.0005444277684517702,9.63937435371771e-06,3.4334921170261964e-05,2.493986478453688e-05,0.011955150816839925,0.0,0.9272744901787481,0.04881385859354115
4,0.9296281644813409,9.282578093214205e-05,0.0006233315655765344,0.0010893238849205246,0.00027036022368621363,0.007088910922542668,0.0,0.9296290436774478,0.04439557252574167
4,0.9347906392989644,8.511137850169728e-05,9.755538004000813e-05,0.007728742782201161,0.0,0.0016229543649490781,0.0,0.9347908206011277,0.0420466246736626
4,0.9353259039497067,8.511137850169728e-05,9.755538004000813e-05,0.007597394079614605,0.0,0.0016229543649490781,0.0,0.9353260936527286,0.041644936416518785
4,0.9415430529839605,0.000820607112299452,0.000967509133876598,0.009369679128192173,5.453760140015809e-06,0.0014559073736414361,0.0,0.9415430286025626,0.04144311221479269
4,0.9416023211002589,8.86983662718148e-06,4.0482272180415355e-05,0.010036161214909557,0.0,0.0014625227048975504,0.0,0.9416023136919127,0.04039492003016809
4,0.946463414505412,0.0002750604123278982,0.0006221825595958804,0.0005281672425090792,0.0,5.427805029555438e-06,0.0,0.9464633780357596,0.02845361948840619
4,0.9601599229787883,0.0004059309652838245,1.19645309223143e-05,0.0001886564493818639,0.0002708649075462392,0.0015023180958034154,0.0,0.9601598324573125,0.022320197025202493
4,0.9609230014112815,0.0,0.0,0.00012047667164001097,0.0,0.00012476595406965627,0.0,0.9609226154051452,0.019952863741641735
4,0.9713628537203395,1.5252248159372089e-05,1.19645309223143e-05,0.0001886564493818639,0.0,0.0015023180958034154,0.0,0.9713617610740723,0.01598855657850251
4,0.9817522882563408,8.623733883918899e-05,4.7058906296091284e-07,0.000666686556095481,0.0002917607900843786,0.0,0.0,0.9817492899008875,0.01013388399315307
4,0.9837874692441896,0.000526856760969592,0.0,2.3584577441332133e-05,0.0,3.1772221780053097e-06,0.0,0.9837845155715343,0.008645267710198912
4,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.0,0.9895880061194797,0.0067899481577757825
4,0.9896070252834027,2.0248930866616048e-05,0.00010096013267025633,0.0005222718976142932,5.391414896342546e-07,0.0001399673098483479,0.0,0.9896061683096165,0.005920546120325554
4,0.9913810937586431,1.0872410174974874e-05,4.755014695787728e-05,0.0003249679901775838,0.0002883044476016903,0.0,0.0,0.9913811542563269,0.004940296117950105
4,0.9916777529970163,0.0002806097831005239,3.9006863618895e-05,0.00046364546884133245,4.497091322292325e-05,7.018956001791964e-06,0.0,0.9916779560391458,0.004929463611776264
4,1.0,0.00015916958852348474,1.2464748818442239e-06,0.00037484881685010774,0.0,5.153783220068994e-06,0.0,0.9999995026578095,0.0004854601667050318
5,0.8011389402939688,0.007974462029948812,0.00041545455359226697,0.0015017157827404552,3.316953971867119e-11,0.0001776377421999569,0.0,0.8001363373696202,0.11593458912260113
5,0.8368665642139598,5.43194959890648e-05,0.00018785382778779036,0.00490623742274093,0.0002762607988806802,0.011335057078682554,0.0,0.8366572618473735,0.10192182757184343
5,0.876652737275775,0.003960315337343681,0.004047686948273853,0.016410194150476932,0.00011057626732186758,0.010260373853159695,0.0,0.8766534982425598,0.09745212650232027
5,0.8925955950728823,2.074677543574717e-05,0.01285295991047589,0.02006075487489583,4.706721792076536e-08,0.0001737730371003311,0.0,0.8925943710229267,0.08721045532301552
5,0.8959497475181113,7.939611102549936e-05,0.004047686948273853,0.015650142659051337,0.00026907353384706496,0.010929888265913203,0.0,0.8959499422861108,0.0831439432556138
5,0.8970253787062658,0.0,0.0006925502618126378,0.00994596919953402,0.0003200942935084246,0.0033913258968628623,0.0,0.8970268417696038,0.06655340717522895
5,0.8992913197245741,8.363921874691288e-05,0.004422145474949481,0.003083431121831185,9.785962407392389e-07,0.00019411462816920253,0.0,0.8992926258390719,0.0591556610570203
5,0.8992913197245741,3.9715868128266385e-05,0.004422145474949481,0.003083431121831185,1.0094883176696807e-06,0.00019411462816920253,0.0,0.8992926261858356,0.05911328761152701
5,0.8992913197245741,8.363921874691288e-05,0.0007067799642404477,0.00011904928049418298,9.785962407392389e-07,1.587872260822685e-05,0.0,0.8992936146316138,0.052550234634359594
5,0.9158435678734783,6.632999143063676e-05,0.0001369086703338837,0.008848188975968277,8.165762495744306e-06,0.00089962542482179,0.0,0.9158445366087468,0.05238222582980967
5,0.9185457085244945,8.495630069974343e-05,0.0006081473089583694,0.00011502005273673012,0.0002893560045530131,1.587872260822685e-05,0.0,0.9185472644049406,0.04263190063688693
5,0.941149965690587,8.386005449416619e-05,0.00011461625850724767,0.008584301414536196,1.0427592033800494e-09,0.0007485280769647914,0.0,0.9411499753506354,0.03875014875524263
5,0.9422351570089689,8.86983662718148e-06,6.724712426532209e-05,0.0021357250735964707,0.0,0.0015248562362428645,0.0,0.9422354913584952,0.03277615510738796
5,0.9422351570089689,7.677744673859646e-06,3.198314090392104e-05,0.0018091663480416,0.0,0.0015248562362428645,0.0,0.9422355074644999,0.03243748883143205
5,0.9438184855466871,2.6291309392559108e-05,0.0005895230192023964,0.00040406937968884575,0.0,0.0014926626711178072,0.0,0.9438188274059978,0.03082458393339005
5,0.9608720574304749,5.2837711545412024e-05,0.0036244293466405862,0.0002543365510482773,0.0,0.006558433566841375,0.0,0.960872466571537,0.0294485061603873
5,0.9627876178770913,0.00010589019023509298,4.322273641493298e-06,7.3566517329384795e-06,0.0,0.00015668559147566055,0.0,0.9627873098533135,0.01902407827410002
5,0.9713628537203395,2.6291309392559108e-05,0.0005707218635680775,0.00040406937968884575,3.740296466067341e-06,0.0014514057774815039,0.0,0.9713625114330275,0.016664113493731314
5,0.9820621476176428,8.623733883918899e-05,0.0019044348995099214,0.0009197262993720845,1.2233919518540956e-06,0.0014137098350643295,0.0,0.9820615984365355,0.012947107906871036
5,0.9822947880333844,3.6458488791992405e-05,0.0006649632937708353,0.0009074373278940284,4.8363411642907036e-08,5.643260622140476e-06,0.0,0.9822939303001583,0.010357236753764543
5,0.9869211780357018,0.00027566304576703046,0.0006197895402589174,0.00039559750575089096,0.0,1.6885131783240026e-05,0.0,0.9869203254703716,0.007743834520413717
5,0.9870471498015476,0.00010225492623288409,0.0006197895402589174,0.00039559750575089096,0.0,1.7450326457008298e-05,0.0,0.987046297577701,0.007522439667349445
5,0.9878736909878987,5.427253423165097e-05,0.0006197895402589174,0.00039559750575089096,0.0,1.6885131783240026e-05,0.0,0.9878729173941183,0.007061921655552084
5,0.9896301383094724,5.2784897280516545e-05,0.0012588012280297795,0.00011806015783152012,0.00017290526390597238,3.7134824892883574e-05,0.0,0.9896297142402064,0.0066827443596140235
5,0.9896318317964595,1.6190063291507674e-05,1.7833396518499543e-05,0.00023828784528439131,1.6235228753072747e-09,0.0001776377421999569,0.0,0.9896312728359906,0.00559813226091066
5,0.991479323783551,1.6190063291507674e-05,0.0006189210328341986,4.0729985958810604e-05,7.692691786208089e-10,0.0001776377421999569,0.0,0.9914792139229198,0.0050356627780043794
5,0.9987568410262434,0.00014653955057675108,0.0006675424128189687,4.0729985958810604e-05,7.692691786208089e-10,0.0001776377421999569,0.0,0.9987571834680093,0.0015494503709798657
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999994839439307,-3.444199311530838e-06
