iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
2,0.9583379149838073,0.0005453214805642408,0.0,8.565062118199651e-05,0.00010171883080168652,0.0016486395821117311,0.9583379149838073,0.0232432104740624
2,0.9609230014112815,0.0,0.0,0.00012047667164001097,0.0,0.00012476595406965627,0.9609230014112815,0.01995829657789679
2,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.989588779215475,0.006780530479731569
2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.8974938628790039,0.011755395007569978,0.0006850872396934524,0.019978675700555677,0.0,7.018956001791964e-06,0.8974938628790039,0.08375027398950664
3,0.9170235481730631,0.0001131564332849378,0.000939193807168566,0.019618458518927472,0.0,0.0016848985085162423,0.9170235481730631,0.06354952050268481
3,0.92718025512263,0.0,0.0006564555410125705,0.012529611447920898,0.00027615517179220973,0.0033913258968628623,0.92718025512263,0.05293802672368126
3,0.9305196477288166,0.000111763928629807,0.0011567350639899543,0.00950548011210715,0.0002744523898171435,0.00745080711232291,0.9305196477288166,0.05273518090073557
3,0.9326829072240903,0.00027596753972342503,0.000663702128407844,0.008759364428244154,0.0,0.0,0.9326829072240903,0.043309438453188166
3,0.9422351570089689,8.86983662718148e-06,6.724712426532209e-05,0.0021357250735964707,0.0,0.0015248562362428645,0.9422351570089689,0.03277909515056982
3,0.9570878020349245,6.070848142972805e-08,0.0,0.0001204056545316973,9.785962407392389e-07,0.00012530141145195681,0.9570878020349245,0.021918269343442005
3,0.9609230014112815,0.0,0.0,0.00012047667164001097,0.0,0.00012476595406965627,0.9609230014112815,0.01995829657789679
3,0.9713628537203395,1.5252248159372089e-05,1.19645309223143e-05,0.0001886564493818639,0.0,0.0015023180958034154,0.9713628537203395,0.015992429962345234
3,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.989588779215475,0.006780530479731569
3,0.991479323783551,1.6190063291507674e-05,0.0006189210328341986,4.0729985958810604e-05,7.692691786208089e-10,0.0001776377421999569,0.991479323783551,0.00504115688299424
3,0.9919073870733557,1.6190063291507674e-05,0.0006189210328341986,0.00016586434517767458,7.692691786208089e-10,0.0002622571891206235,0.9919073870733557,0.005015771476876966
3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.8710500417747333,1.5506889235621624e-05,0.00011433044730452615,0.0004130694122925697,0.0,3.4858129606423816e-05,0.8710500417747333,0.06725418036242176
4,0.9170235481730631,0.0001131564332849378,0.000939193807168566,0.019618458518927472,0.0,0.0016848985085162423,0.9170235481730631,0.06354952050268481
4,0.92718025512263,0.0,0.0006564555410125705,0.012529611447920898,0.00027615517179220973,0.0033913258968628623,0.92718025512263,0.05293802672368126
4,0.9305196477288166,0.000111763928629807,0.0011567350639899543,0.00950548011210715,0.0002744523898171435,0.00745080711232291,0.9305196477288166,0.05273518090073557
4,0.9326829072240903,0.00027596753972342503,0.000663702128407844,0.008759364428244154,0.0,0.0,0.9326829072240903,0.043309438453188166
4,0.9353259039497067,8.511137850169728e-05,9.755538004000813e-05,0.007597394079614605,0.0,0.0016229543649490781,0.9353259039497067,0.041652801583361494
4,0.9422351570089689,8.86983662718148e-06,6.724712426532209e-05,0.0021357250735964707,0.0,0.0015248562362428645,0.9422351570089689,0.03277909515056982
4,0.9570878020349245,6.070848142972805e-08,0.0,0.0001204056545316973,9.785962407392389e-07,0.00012530141145195681,0.9570878020349245,0.021918269343442005
4,0.9609230014112815,0.0,0.0,0.00012047667164001097,0.0,0.00012476595406965627,0.9609230014112815,0.01995829657789679
4,0.9713628537203395,1.5252248159372089e-05,1.19645309223143e-05,0.0001886564493818639,0.0,0.0015023180958034154,0.9713628537203395,0.015992429962345234
4,0.9820621476176428,8.623733883918899e-05,4.7058906296091284e-07,0.0009197262993720845,0.0002917607900843786,0.0014137098350643295,0.9820621476176428,0.01147516038089849
4,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.989588779215475,0.006780530479731569
4,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.989588779215475,0.006780530479731569
4,0.991479323783551,1.6190063291507674e-05,0.0006189210328341986,4.0729985958810604e-05,7.692691786208089e-10,0.0001776377421999569,0.991479323783551,0.00504115688299424
4,0.9919073870733557,1.6190063291507674e-05,0.0006189210328341986,0.00016586434517767458,7.692691786208089e-10,0.0002622571891206235,0.9919073870733557,0.005015771476876966
4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.8011389402939688,0.007974462029948812,0.00041545455359226697,0.0015017157827404552,3.316953971867119e-11,0.0001776377421999569,0.8011389402939688,0.11498608546689922
5,0.8368665642139598,5.43194959890648e-05,0.00018785382778779036,0.00490623742274093,0.0002762607988806802,0.011335057078682554,0.8368665642139598,0.10166724446178638
5,0.8710500417747333,1.5506889235621624e-05,0.00011433044730452615,0.0004130694122925697,0.0,3.4858129606423816e-05,0.8710500417747333,0.06725418036242176
5,0.9102871413636163,8.378067223726768e-05,0.0006649632937708353,0.015515628245205838,4.8363411642907036e-08,5.643260622140476e-06,0.9102871413636163,0.061326448811557376
5,0.92718025512263,0.0,0.0006564555410125705,0.012529611447920898,0.00027615517179220973,0.0033913258968628623,0.92718025512263,0.05293802672368126
5,0.9305196477288166,0.000111763928629807,0.0011567350639899543,0.00950548011210715,0.0002744523898171435,0.00745080711232291,0.9305196477288166,0.05273518090073557
5,0.9326829072240903,0.00027596753972342503,0.000663702128407844,0.008759364428244154,0.0,0.0,0.9326829072240903,0.043309438453188166
5,0.9353259039497067,8.511137850169728e-05,9.755538004000813e-05,0.007597394079614605,0.0,0.0016229543649490781,0.9353259039497067,0.041652801583361494
5,0.9422351570089689,8.86983662718148e-06,6.724712426532209e-05,0.0021357250735964707,0.0,0.0015248562362428645,0.9422351570089689,0.03277909515056982
5,0.9570878020349245,6.070848142972805e-08,0.0,0.0001204056545316973,9.785962407392389e-07,0.00012530141145195681,0.9570878020349245,0.021918269343442005
5,0.9609230014112815,0.0,0.0,0.00012047667164001097,0.0,0.00012476595406965627,0.9609230014112815,0.01995829657789679
5,0.9713628537203395,1.5252248159372089e-05,1.19645309223143e-05,0.0001886564493818639,0.0,0.0015023180958034154,0.9713628537203395,0.015992429962345234
5,0.9820621476176428,8.623733883918899e-05,4.7058906296091284e-07,0.0009197262993720845,0.0002917607900843786,0.0014137098350643295,0.9820621476176428,0.01147516038089849
5,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.989588779215475,0.006780530479731569
5,0.989588779215475,0.0005444277684517702,0.00010096013267025633,0.0010360782741100777,4.298207382966634e-05,0.0,0.989588779215475,0.006780530479731569
5,0.9896301383094724,5.2784897280516545e-05,0.0012588012280297795,0.00011806015783152012,0.00017290526390597238,3.7134824892883574e-05,0.9896301383094724,0.006682913533083538
5,0.9896318317964595,1.6190063291507674e-05,1.7833396518499543e-05,0.00023828784528439131,1.6235228753072747e-09,0.0001776377421999569,0.9896318317964595,0.005604733513794878
5,0.991479323783551,1.6190063291507674e-05,0.0006189210328341986,4.0729985958810604e-05,7.692691786208089e-10,0.0001776377421999569,0.991479323783551,0.00504115688299424
5,0.9919073870733557,1.6190063291507674e-05,0.0006189210328341986,0.00016586434517767458,7.692691786208089e-10,0.0002622571891206235,0.9919073870733557,0.005015771476876966
5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
